2010,9,Texas A&M,45,Kansas,10
2010,9,Texas Tech,27,Colorado,24
2010,9,Tulane,34,UTEP,24
2010,9,UAB,24,Mississippi State,29
2010,9,UCLA,13,Oregon,60
2010,9,Washington,14,Arizona,44
2010,9,Washington State,28,Stanford,38
2010,9,Western Kentucky,54,Louisiana-Lafayette,21
2010,9,Western Michigan,56,Akron,10
2010,9,Wisconsin,31,Iowa,30
2010,9,Wyoming,20,BYU,25
2010,10,Akron,0,Temple,30
2010,10,Arizona,29,UCLA,21
2010,10,Auburn,51,Mississippi,31
2010,10,Ball State,14,Kent State,33
2010,10,Baylor,30,Texas,22
2010,10,Bowling Green,17,Central Michigan,14
2010,10,California,7,Oregon State,35
2010,10,Clemson,10,Boston College,16
2010,10,Colorado,10,Oklahoma,43
2010,10,Duke,34,Navy,31
2010,10,East Carolina,35,UCF,49
2010,10,FIU,9,Florida Atlantic,21
2010,10,Florida State,24,North Carolina State,28
2010,10,Georgia,31,Florida,34
2010,10,Houston,56,Memphis,17
2010,10,Idaho,10,Hawaii,45
2010,10,Kansas,16,Iowa State,28
2010,10,Kentucky,17,Mississippi State,24
2010,10,Louisiana-Lafayette,31,Ohio,38
2010,10,Louisville,3,Pittsburgh,20
2010,10,Miami,19,Virginia,24
2010,10,Miami,21,Buffalo,9
2010,10,Michigan,31,Penn State,41
2010,10,Michigan State,6,Iowa,37
2010,10,Middle Tennessee State,24,Arkansas State,51
2010,10,Missouri,17,Nebraska,31
2010,10,New Mexico,14,Colorado State,38
2010,10,North Texas,33,Western Kentucky,6
2010,10,Northern Illinois,28,Western Michigan,21
2010,10,Northwestern,20,Indiana,17
2010,10,Ohio State,52,Minnesota,10
2010,10,Oklahoma State,24,Kansas State,14
2010,10,Oregon,53,USC,32
2010,10,Purdue,10,Illinois,44
2010,10,Rutgers,27,South Florida,28
2010,10,SMU,31,Tulane,17
2010,10,San Diego State,48,Wyoming,38
2010,10,San Jose State,27,New Mexico State,29
2010,10,Stanford,41,Washington,0
2010,10,Syracuse,31,Cincinnati,7
2010,10,Tennessee,24,South Carolina,38
2010,10,Texas Christian,48,UNLV,6
2010,10,Texas Tech,27,Texas A&M,45
2010,10,Toledo,42,Eastern Michigan,7
2010,10,Troy,14,Louisiana-Monroe,28
2010,10,Tulsa,28,Notre Dame,27
2010,10,UAB,50,Southern Mississippi,49
2010,10,UTEP,12,Marshall,16
2010,10,Utah,28,Air Force,23
2010,10,Utah State,42,Nevada,56
2010,10,Vanderbilt,14,Arkansas,49
2010,10,Virginia Military Institute,7,Army,29
2010,10,Wake Forest,14,Maryland,62
2010,10,Washington State,0,Arizona State,42
2010,10,West Virginia,13,Connecticut,16
2010,10,William & Mary,17,North Carolina,21
2010,11,Air Force,42,Army,22
2010,11,Akron,30,Ball State,37
2010,11,Alabama,21,LSU,24
2010,11,Arizona,17,Stanford,42
2010,11,Arizona State,33,USC,34
2010,11,Arkansas,41,South Carolina,20
2010,11,Baylor,28,Oklahoma State,55
2010,11,Boston College,23,Wake Forest,13
2010,11,Buffalo,17,Ohio,34
2010,11,California,20,Washington State,13
2010,11,Charleston Southern,21,Kentucky,49
2010,11,Colorado,45,Kansas,52
2010,11,Colorado State,19,San Diego State,24
2010,11,Florida,55,Vanderbilt,14
2010,11,Florida Atlantic,17,Western Kentucky,16
2010,11,Fresno State,40,Louisiana Tech,34
2010,11,Georgia Tech,21,Virginia Tech,28
2010,11,Hawaii,7,Boise State,42
2010,11,Idaho State,7,Georgia,55
2010,11,Illinois,65,Michigan,67
2010,11,Iowa,18,Indiana,13
2010,11,Louisiana-Lafayette,21,Mississippi,43
2010,11,Louisiana-Monroe,35,FIU,42
2010,11,Louisville,28,Syracuse,20
2010,11,Marshall,31,UAB,17
2010,11,Maryland,20,Miami,26
2010,11,Minnesota,8,Michigan State,31
2010,11,Missouri,17,Texas Tech,24
2010,11,Navy,76,East Carolina,35
2010,11,Nebraska,31,Iowa State,30
2010,11,Nevada,63,Idaho,17
2010,11,New Mexico State,22,Utah State,27
2010,11,North Carolina,37,Florida State,35
2010,11,North Carolina State,13,Clemson,14
2010,11,Northwestern,21,Penn State,35
2010,11,Oklahoma,19,Texas A&M,33
2010,11,Oregon State,14,UCLA,17
2010,11,Rice,27,Tulsa,64
2010,11,SMU,14,UTEP,28
2010,11,Southern Mississippi,46,Tulane,30
2010,11,Temple,28,Kent State,10
2010,11,Tennessee,50,Memphis,14
2010,11,Tennessee-Chattanooga,24,Auburn,62
2010,11,Texas,14,Kansas State,39
2010,11,Texas Christian,47,Utah,7
2010,11,Toledo,30,Northern Illinois,65
2010,11,Troy,41,North Texas,35
2010,11,UCF,40,Houston,33
2010,11,UNLV,7,BYU,55
2010,11,Virginia,48,Duke,55
2010,11,Washington,16,Oregon,53
2010,11,Western Michigan,22,Central Michigan,26
2010,11,Wisconsin,34,Purdue,13
2010,11,Wyoming,31,New Mexico,34
2010,12,Army,45,Kent State,28
2010,12,BYU,49,Colorado State,10
2010,12,Ball State,20,Buffalo,3
2010,12,Boise State,52,Idaho,14
2010,12,Boston College,21,Duke,16
2010,12,Central Michigan,37,Navy,38
2010,12,Cincinnati,10,West Virginia,37
2010,12,Clemson,13,Florida State,16
